Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,176712.66469637616,1.3593281899721243,157077.9241745566
2025-01-01 00:05:00,175136.7791480157,1.3472059934462746,155677.1370204584
2025-01-01 00:10:00,173560.89359965516,1.3350837969204243,154276.34986636016
2025-01-01 00:15:00,171985.00805129466,1.3229616003945746,152875.56271226195
2025-01-01 00:20:00,170409.12251293418,1.3108394039456477,151474.77556705262
2025-01-01 00:25:00,168833.23696457365,1.2987172074197975,150073.98841295435
2025-01-01 00:30:00,167257.35141621315,1.2865950108939475,148673.20125885613
2025-01-01 00:35:00,165681.46586785268,1.2744728143680975,147272.41410475792
2025-01-01 00:40:00,164105.58031949215,1.2623506178422472,145871.62695065967
2025-01-01 00:45:00,162529.69477113165,1.2502284213163974,144470.83979656146
2025-01-01 00:50:00,160953.80923277116,1.2381062248674706,143070.05265135213
2025-01-01 00:55:00,159377.92368441063,1.2259840283416203,141669.2654972539
2025-01-01 01:00:00,157802.03813605013,1.2138618318157703,140268.47834315567
2025-01-01 01:05:00,157507.14564799005,1.211593428061462,140006.35168710226
2025-01-01 01:10:00,157212.25315993,1.2093250243071538,139744.2250310489
2025-01-01 01:15:00,156917.3606718699,1.2070566205528455,139482.09837499546
2025-01-01 01:20:00,156622.46817380982,1.2047882167216142,139219.97171005319
2025-01-01 01:25:00,156327.57568574973,1.2025198129673058,138957.84505399977
2025-01-01 01:30:00,156032.68319768965,1.2002514092129974,138695.71839794636
2025-01-01 01:35:00,155737.79070962957,1.197983005458689,138433.59174189295
2025-01-01 01:40:00,155442.89822156946,1.1957146017043805,138171.46508583953
2025-01-01 01:45:00,155148.00573350937,1.1934461979500721,137909.33842978612
2025-01-01 01:50:00,154853.1132354493,1.1911777941188408,137647.2117648438
2025-01-01 01:55:00,154558.22074738922,1.1889093903645325,137385.08510879043
2025-01-01 02:00:00,154263.32825932914,1.186640986610224,137122.95845273702
2025-01-01 02:05:00,153981.77848126902,1.1844752190866847,136872.69198335023
2025-01-01 02:10:00,153700.22871320898,1.1823094516400692,136622.42552285243
2025-01-01 02:15:00,153418.67893514887,1.1801436841165298,136372.15905346567
2025-01-01 02:20:00,153137.1291670888,1.1779779166699138,136121.89259296784
2025-01-01 02:25:00,152855.5793990287,1.1758121492232978,135871.62613246997
2025-01-01 02:30:00,152574.02962096865,1.1736463816997589,135621.35966308325
2025-01-01 02:35:00,152292.4798429085,1.1714806141762193,135371.09319369643
2025-01-01 02:40:00,152010.93007484847,1.1693148467296037,135120.82673319863
2025-01-01 02:45:00,151729.38029678838,1.1671490792060646,134870.5602638119
2025-01-01 02:50:00,151447.8305287283,1.1649833117594484,134620.29380331404
2025-01-01 02:55:00,151166.28075066823,1.1628175442359094,134370.0273339273
2025-01-01 03:00:00,150884.73098260813,1.1606517767892934,134119.76087342945
2025-01-01 03:05:00,152172.39539290854,1.1705568876377581,135264.35146036316
2025-01-01 03:10:00,153460.05981320897,1.180461998563146,136408.94205618574
2025-01-01 03:15:00,154747.72422350937,1.1903671094116106,137553.53264311946
2025-01-01 03:20:00,156035.3886438098,1.2002722203369984,138698.12323894203
2025-01-01 03:25:00,157323.05305411023,1.2101773311854633,139842.71382587578
2025-01-01 03:30:00,158610.71747441063,1.220082442110851,140987.30442169833
2025-01-01 03:35:00,159898.38188471107,1.2299875529593158,142131.89500863207
2025-01-01 03:40:00,161186.04630501146,1.2398926638847036,143276.48560445465
2025-01-01 03:45:00,162473.71072031194,1.2497977747716302,144421.07619583284
2025-01-01 03:50:00,163761.37513561232,1.2597028856585564,145565.66678721094
2025-01-01 03:55:00,165049.03955091277,1.269607996545483,146710.25737858913
2025-01-01 04:00:00,166336.70396621316,1.279513107432409,147854.84796996726
2025-01-01 04:05:00,170111.61682905434,1.3085508986850336,151210.32607027053
2025-01-01 04:10:00,173886.5296918955,1.337588689937658,154565.8041705738
2025-01-01 04:15:00,177661.44255473668,1.3666264811902822,157921.28227087704
2025-01-01 04:20:00,181436.35542757783,1.3956642725198296,161276.76038006917
2025-01-01 04:25:00,185211.26829041904,1.4247020637724543,164632.2384803725
2025-01-01 04:30:00,188986.1811532602,1.4537398550250786,167987.71658067574
2025-01-01 04:35:00,192761.09401610133,1.4827776462777027,171343.19468097898
2025-01-01 04:40:00,196536.0068789425,1.5118154375303272,174698.67278128225
2025-01-01 04:45:00,200310.9197217837,1.5408532286291055,178054.15086380774
2025-01-01 04:50:00,204085.83259462487,1.5698910199586529,181409.6289729999
2025-01-01 04:55:00,207860.745467466,1.5989288112882003,184765.10708219203
2025-01-01 05:00:00,211635.6583403072,1.627966602617748,188120.58519138422
2025-01-01 05:05:00,212635.10163254756,1.6356546279426738,189008.9792289312
2025-01-01 05:10:00,213634.5449247879,1.6433426532675994,189897.37326647816
2025-01-01 05:15:00,214633.9882170282,1.6510306785925248,190785.7673040251
2025-01-01 05:20:00,215633.43150926853,1.6587187039174505,191674.16134157203
2025-01-01 05:25:00,216632.87480150885,1.666406729242376,192562.555379119
2025-01-01 05:30:00,217632.3180937492,1.6740947545673015,193450.94941666594
2025-01-01 05:35:00,218631.76128598957,1.681782779122997,194339.34336532408
2025-01-01 05:40:00,219631.20460822983,1.6894708046786913,195227.73742953764
2025-01-01 05:45:00,220624.8057209702,1.6971138901613094,196110.9384186402
2025-01-01 05:50:00,221535.9081307105,1.7041223702362347,196920.80722729824
2025-01-01 05:55:00,222451.42973495089,1.711164844115007,197734.60420884524
2025-01-01 06:00:00,223063.0303471912,1.7158694642091634,198278.24919750332
2025-01-01 06:05:00,221030.4328471912,1.700234098824548,196471.49586416996
2025-01-01 06:10:00,221614.2393471912,1.704724918055317,196990.43497528107
2025-01-01 06:15:00,220192.8017471912,1.6937907826707017,195726.9348863922
2025-01-01 06:20:00,221200.1308471912,1.701539468055317,196622.33853083663
2025-01-01 06:25:00,221025.5349471912,1.7001964226707014,196467.14217528104
2025-01-01 06:30:00,221316.6151471912,1.7024355011322398,196725.8801308366
2025-01-01 06:35:00,222349.7783471912,1.7103829103630093,197644.24741972552
2025-01-01 06:40:00,221076.9020471912,1.7005915542091632,196512.80181972552
2025-01-01 06:45:00,209334.1104471912,1.6102623880553169,186074.76484194773
2025-01-01 06:50:00,209647.0495471912,1.612669611901471,186352.93293083666
2025-01-01 06:55:00,210056.9427471912,1.6158226365168555,186717.28244194773
2025-01-01 07:00:00,200001.9189471912,1.5384762995937786,177779.48350861442
2025-01-01 07:05:00,200484.5210374916,1.5421886233653201,178208.46314443697
2025-01-01 07:10:00,203312.667127792,1.5639435932907078,180722.37078025957
2025-01-01 07:15:00,203004.59021809243,1.5615737709084034,180448.5246383044
2025-01-01 07:20:00,222775.44810839288,1.7136572931414837,198022.62054079366
2025-01-01 07:25:00,217529.9863986933,1.673307587682256,193359.9879099496
2025-01-01 07:30:00,202541.6384889937,1.55801260376149,180037.01199021662
2025-01-01 07:35:00,200149.3695792941,1.5396105352253395,177910.55073715033
2025-01-01 07:40:00,220003.3306695945,1.6923333128430347,195558.51615075066
2025-01-01 07:45:00,220976.11875989492,1.6998162981530378,196423.21667546214
2025-01-01 07:50:00,230432.0048501954,1.7725538834630417,204828.44875572925
2025-01-01 07:55:00,219235.66894049585,1.686428222619199,194876.15016932963
2025-01-01 08:00:00,232213.18303079624,1.786255254083048,206411.71824959666
2025-01-01 08:05:00,230927.1835230365,1.776362950177204,205268.60757603246
2025-01-01 08:10:00,228276.6141152769,1.7559739547328992,202912.54588024612
2025-01-01 08:15:00,230344.8326075172,1.7718833277501322,204750.96231779305
2025-01-01 08:20:00,229071.48009975755,1.7620883084596737,203619.09342200673
2025-01-01 08:25:00,233482.83369199792,1.7960217976307535,207540.29661510928
2025-01-01 08:30:00,235067.49018423824,1.808211462955679,208948.88016376735
2025-01-01 08:35:00,230514.59267647855,1.7731891744344506,204901.86015686984
2025-01-01 08:40:00,225104.1712687189,1.731570548220915,200092.59668330572
2025-01-01 08:45:00,230954.16376095923,1.7765704904689172,205292.59000974154
2025-01-01 08:50:00,231635.5312531996,1.7818117788707661,205898.25000284408
2025-01-01 08:55:00,232767.3388454399,1.7905179911187685,206904.30119594658
2025-01-01 09:00:00,239591.68133768023,1.843012933366771,212970.38341127132
2025-01-01 09:05:00,224172.7089338004,1.7244054533369264,199264.63016337814
2025-01-01 09:10:00,233519.54352992057,1.7963041809993892,207572.92758215163
2025-01-01 09:15:00,229093.61222604077,1.762258555584929,203638.76642314735
2025-01-01 09:20:00,228861.95782216085,1.7604765986320068,203432.85139747633
2025-01-01 09:25:00,204525.10341828104,1.5732700262944697,181800.09192736095
2025-01-01 09:30:00,222764.5280144013,1.7135732924184714,198012.91379057892
2025-01-01 09:35:00,232086.6727105214,1.7852820977732418,206299.2646315746
2025-01-01 09:40:00,241243.2143066416,1.8557170331280124,214438.41271701475
2025-01-01 09:45:00,240596.0469027617,1.8507388223289365,213863.15280245486
2025-01-01 09:50:00,242986.34259888183,1.8691257122990912,215987.86008789498
2025-01-01 09:55:00,248433.37319500203,1.911025947653862,220829.66506222406
2025-01-01 10:00:00,250345.52679112225,1.925734821470171,222529.3571476642
2025-01-01 10:05:00,250119.1986872424,1.923993836055711,222328.17661088216
2025-01-01 10:10:00,252308.26758336253,1.9408328275643272,224274.0156296556
2025-01-01 10:15:00,252477.57947948275,1.942135226765252,224424.51509287357
2025-01-01 10:20:00,254396.86637560293,1.9568989721200227,226130.54788942484
2025-01-01 10:25:00,247600.6072717231,1.9046200559363318,220089.4286859761
2025-01-01 10:30:00,247851.8171678432,1.90655243975264,220312.72637141618
2025-01-01 10:35:00,241861.29316396336,1.8604714858766414,214987.81614574522
2025-01-01 10:40:00,248316.90306008357,1.9101300235391043,220726.13605340762
2025-01-01 10:45:00,249502.11495620373,1.919247038124644,221779.65773884775
2025-01-01 10:50:00,252052.50085232395,1.9388653911717229,224046.66742428797
2025-01-01 10:55:00,243918.16774844407,1.8762935980649547,216816.14910972808
2025-01-01 11:00:00,245945.24664456423,1.8918865126504942,218617.99701739044
2025-01-01 11:05:00,210248.04445232396,1.6172926496332611,186887.15062428795
2025-01-01 11:10:00,229855.0811600836,1.76811600892372,204315.6276978521
2025-01-01 11:15:00,244430.1899678432,1.8802322305218708,217271.2799714162
2025-01-01 11:20:00,241619.3726756029,1.8586105590430995,214772.77571164706
2025-01-01 11:25:00,241964.6503833626,1.8612665414104816,215079.68922965563
2025-01-01 11:30:00,240305.82919112223,1.848506378393248,213605.18150321976
2025-01-01 11:35:00,237003.01989888187,1.8231001530683224,210669.35102122836
2025-01-01 11:40:00,235151.4967066416,1.8088576669741663,209023.55262812588
2025-01-01 11:45:00,236616.85441440123,1.820129649341548,210326.0928128011
2025-01-01 11:50:00,235509.04022216087,1.8116080017089298,209341.36908636522
2025-01-01 11:55:00,228305.82392992056,1.7561986456147738,202938.5101599294
2025-01-01 12:00:00,211662.02073768023,1.628169390289848,188144.01843349356
2025-01-01 12:05:00,222628.41673962015,1.7125262826124628,197891.92599077345
2025-01-01 12:10:00,229128.34474156005,1.7625257287812313,203669.63977027562
2025-01-01 12:15:00,231786.2777435,1.7829713672576923,206032.2468831111
2025-01-01 12:20:00,229352.6657454399,1.7642512749649224,203869.0362181688
2025-01-01 12:25:00,229961.3357473798,1.7689333519029216,204410.07621989318
2025-01-01 12:30:00,229456.5487493197,1.7650503749947672,203961.376666062
2025-01-01 12:35:00,235216.98275125964,1.8093614057789202,209081.76244556412
2025-01-01 12:40:00,235963.5547531996,1.8151042673323046,209745.3820028441
2025-01-01 12:45:00,233740.10775513947,1.7980008288856881,207768.98467123508
2025-01-01 12:50:00,235986.14075707944,1.8152780058236881,209765.4584507373
2025-01-01 12:55:00,236427.4007590193,1.818672313530918,210157.68956357273
2025-01-01 13:00:00,234409.30176095924,1.8031484750843019,208363.82378751933
2025-01-01 13:05:00,236402.4622590193,1.818480478915533,210135.52200801714
2025-01-01 13:10:00,237551.94985707945,1.8273226912083036,211157.2887618484
2025-01-01 13:15:00,238129.35435513945,1.8317642642703036,211670.53720456842
2025-01-01 13:20:00,233635.08495319955,1.797192961178458,207675.6310695107
2025-01-01 13:25:00,231099.7515512597,1.7776903965481514,205422.0013788975
2025-01-01 13:30:00,236373.0590493197,1.8182543003793823,210109.3858216175
2025-01-01 13:35:00,236304.91164737983,1.8177300895952295,210048.81035322652
2025-01-01 13:40:00,235979.02514543995,1.8152232703495381,209759.13346261327
2025-01-01 13:45:00,236787.06964350003,1.8214389972576925,210477.39523866668
2025-01-01 13:50:00,237289.80124156008,1.825306163396616,210924.26777027562
2025-01-01 13:55:00,237585.98073962016,1.8275844672278474,211187.53843521792
2025-01-01 14:00:00,236962.00833768025,1.8227846795206175,210632.89630016024
2025-01-01 14:05:00,237500.04453962017,1.8269234195355397,211111.1507018846
2025-01-01 14:10:00,237971.8388415601,1.8305526064735391,211530.52341472008
2025-01-01 14:15:00,236463.6210435,1.8189509311038463,210189.88537200002
2025-01-01 14:20:00,212919.3392454399,1.6378410711187685,189261.63488483548
2025-01-01 14:25:00,199545.50144737985,1.5349653957490759,177373.77906433766
2025-01-01 14:30:00,214897.49574931973,1.6530576596101518,191019.99622161756
2025-01-01 14:35:00,226848.30095125965,1.744986930394305,201642.93417889747
2025-01-01 14:40:00,230980.82915319956,1.776775608870766,205316.29258062184
2025-01-01 14:45:00,231724.21235513943,1.7824939411933804,205977.07764901285
2025-01-01 14:50:00,214099.49155707943,1.6469191658236881,190310.6591618484
2025-01-01 14:55:00,235637.21685901933,1.8125939758386105,209455.30387468386
2025-01-01 15:00:00,228842.34306095925,1.7603257158535326,203415.416054186
2025-01-01 15:05:00,232586.7463609592,1.7891288181612248,206743.77454307486
2025-01-01 15:10:00,237586.1206609592,1.8275855435458401,211187.6628097415
2025-01-01 15:15:00,238903.08196095924,1.837716015084302,212358.29507640822
2025-01-01 15:20:00,237141.02826095925,1.824161755853533,210792.0251208527
2025-01-01 15:25:00,241594.21356095924,1.8584170273919942,214750.412054186
2025-01-01 15:30:00,244011.38246095928,1.8770106343150714,216899.0066319638
2025-01-01 15:35:00,242154.18216095923,1.8627244781612249,215248.16192085267
2025-01-01 15:40:00,241049.72446095923,1.8542286496996867,214266.4217430749
2025-01-01 15:45:00,240360.1777609592,1.8489244443150707,213653.49134307483
2025-01-01 15:50:00,234680.25406095924,1.8052327235458405,208604.67027640823
2025-01-01 15:55:00,239991.56436095925,1.8460889566227636,213325.83498751934
2025-01-01 16:00:00,239022.59966095924,1.8386353820073789,212464.53303196377
2025-01-01 16:05:00,243121.01642798065,1.8701616648306203,216107.57015820502
2025-01-01 16:10:00,253422.62789500208,1.9494048299615545,225264.55812889073
2025-01-01 16:15:00,255292.32686202347,1.9637871297078728,226926.51276624308
2025-01-01 16:20:00,262987.6452290449,2.0229818863772686,233766.79575915102
2025-01-01 16:25:00,265897.9342960663,2.045368725354356,236353.71937428115
2025-01-01 16:30:00,272213.02536308777,2.093946348946829,241967.13365607805
2025-01-01 16:35:00,278323.37053010915,2.140949004077763,247398.55158231925
2025-01-01 16:40:00,282205.5999971306,2.1708123076702353,250849.42221967163
2025-01-01 16:45:00,288010.030864152,2.2154617758780923,256008.91632369068
2025-01-01 16:50:00,283598.2500311734,2.1815250002397955,252087.333361043
2025-01-01 16:55:00,288207.32769819483,2.216979443832268,256184.29128728432
2025-01-01 17:00:00,297036.5754652163,2.2848967343478175,264032.5115246367
2025-01-01 17:05:00,305786.7549574566,2.352205807365051,271810.4488510725
2025-01-01 17:10:00,304834.092549697,2.344877634997669,270963.63782195287
2025-01-01 17:15:00,303986.39254193724,2.3383568657072096,270210.12670394423
2025-01-01 17:20:00,309052.89433417754,2.3773299564167503,274713.68385260226
2025-01-01 17:25:00,311743.3216264179,2.3980255509724455,277105.1747790382
2025-01-01 17:30:00,313869.4755186583,2.414380580912756,278995.0893499185
2025-01-01 17:35:00,315146.4342308986,2.424203340237682,280130.16376079875
2025-01-01 17:40:00,316408.2222293389,2.4339094017641454,281251.75309274567
2025-01-01 17:45:00,317489.1806953793,2.4422244668875335,282212.6050625594
2025-01-01 17:50:00,318568.6802876196,2.450528309904766,283172.1602556619
2025-01-01 17:55:00,319648.17987986,2.458832152922,284131.71544876444
2025-01-01 18:00:00,320727.6794721003,2.4671359959392327,285091.2706418669
2025-01-01 18:05:00,319426.67238179984,2.4571282490907684,283934.8198949332
2025-01-01 18:10:00,318125.66519149946,2.447120501473073,282778.36905911064
2025-01-01 18:15:00,316824.6581011991,2.4371127546246085,281621.91831217695
2025-01-01 18:20:00,315523.65091089864,2.427105007006913,280465.46747635433
2025-01-01 18:25:00,314222.6438205982,2.4170972601584477,279309.01672942063
2025-01-01 18:30:00,312921.63673029776,2.4070895133099826,278152.5659824869
2025-01-01 18:35:00,311620.6295399973,2.397081765692287,276996.11514666426
2025-01-01 18:40:00,310319.62244969694,2.3870740188438226,275839.6643997306
2025-01-01 18:45:00,309018.6152593965,2.377066271226127,274683.213563908
2025-01-01 18:50:00,307717.6081690961,2.3670585243776627,273526.7628169743
2025-01-01 18:55:00,306416.6009787957,2.3570507767599667,272370.3119811517
2025-01-01 19:00:00,305115.59388849523,2.347043029911502,271213.861234218
2025-01-01 19:05:00,303191.4450020747,2.332241884631344,269503.50666851085
2025-01-01 19:10:00,301267.29611565406,2.317440739351185,267793.1521028036
2025-01-01 19:15:00,299343.1471292335,2.3026395933017967,266082.79744820757
2025-01-01 19:20:00,297418.99824281293,2.2878384480216383,264372.4428825004
2025-01-01 19:25:00,295494.84935639234,2.27303730274148,262662.0883167932
2025-01-01 19:30:00,293570.7004699718,2.2582361574613214,260951.73375108605
2025-01-01 19:35:00,291646.5515835512,2.2434350121811635,259241.37918537887
2025-01-01 19:40:00,289722.4026971306,2.2286338669010046,257531.02461967163
2025-01-01 19:45:00,287798.25381071,2.213832721620846,255820.67005396445
2025-01-01 19:50:00,285874.1048242894,2.199031575571457,254110.31539936835
2025-01-01 19:55:00,283949.95593786886,2.184230430291299,252399.9608336612
2025-01-01 20:00:00,282025.8070514482,2.16942928501114,250689.60626795396
2025-01-01 20:05:00,279150.26707084745,2.1473097466988267,248133.5707296422
2025-01-01 20:10:00,276274.7271902466,2.125190209155743,245577.5352802192
2025-01-01 20:15:00,273399.1872096457,2.1030706708434286,243021.4997419073
2025-01-01 20:20:00,270523.64722904493,2.0809511325311147,240465.4642035955
2025-01-01 20:25:00,267648.1072484441,2.058831594218801,237909.42866528366
2025-01-01 20:30:00,264772.5673678433,2.0367120566757175,235353.3932158607
2025-01-01 20:35:00,261897.0273872424,2.0145925183634033,232797.3576775488
2025-01-01 20:40:00,259021.4874066416,1.9924729800510892,230241.322139237
2025-01-01 20:45:00,256145.94742604077,1.9703534417387754,227685.28660092514
2025-01-01 20:50:00,253270.4075454399,1.9482339041956918,225129.25115150213
2025-01-01 20:55:00,250394.86756483905,1.9261143658833775,222573.2156131903
2025-01-01 21:00:00,247519.32758423823,1.9039948275710634,220017.18007487842
2025-01-01 21:05:00,244992.05100169743,1.8845542384745957,217770.71200150883
2025-01-01 21:10:00,242464.77441915672,1.8651136493781288,215524.24392813933
2025-01-01 21:15:00,239937.497836616,1.8456730602816618,213277.7758547698
2025-01-01 21:20:00,237410.2211540752,1.8262324704159634,211031.3076925113
2025-01-01 21:25:00,234882.94457153443,1.8067918813194959,208784.83961914174
2025-01-01 21:30:00,232355.6679889937,1.7873512922230284,206538.37154577218
2025-01-01 21:35:00,229828.39140645295,1.7679107031265613,204291.90347240263
2025-01-01 21:40:00,227301.1148239122,1.748470114030094,202045.43539903307
2025-01-01 21:45:00,224773.83824137144,1.7290295249336265,199798.9673256635
2025-01-01 21:50:00,222246.5615888307,1.7095889352986977,197552.4991900717
2025-01-01 21:55:00,219719.28499629,1.6901483461253077,195306.03110781332
2025-01-01 22:00:00,217192.0083937492,1.670707756874994,193059.56301666595
2025-01-01 22:05:00,215576.09469538863,1.6582776515029896,191623.1952847899
2025-01-01 22:10:00,213960.18099702816,1.645847546130986,190186.82755291395
2025-01-01 22:15:00,212344.26730866768,1.6334174408359055,188750.45982992684
2025-01-01 22:20:00,210728.35361030715,1.6209873354639013,187314.0920980508
2025-01-01 22:25:00,209112.43991194665,1.6085572300918975,185877.7243661748
2025-01-01 22:30:00,207496.52621358616,1.5961271247198938,184441.35663429883
2025-01-01 22:35:00,205880.6125152257,1.5836970193478899,183004.98890242283
2025-01-01 22:40:00,204264.6988168652,1.5712669139758861,181568.62117054683
2025-01-01 22:45:00,202648.7851285047,1.5588368086808055,180132.25344755975
2025-01-01 22:50:00,201032.8714301442,1.5464067033088018,178695.88571568375
2025-01-01 22:55:00,199416.95773178368,1.5339765979367976,177259.51798380772
2025-01-01 23:00:00,197801.0440334232,1.5215464925647941,175823.15025193177
