Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
4250.6472,0.0,5066.6472,0,0,17.166350913607847,0.0,0.0,816.0,0.8,0.15
4215.4622,0.0,5031.4621,0,0,17.20786294343281,0.0,0.0,816.0,0.79716111,0.15
4180.2771,0.0,4996.2771,0,0,17.249374973257776,0.0,0.0,816.0,0.79432224,0.15
4145.0921,0.0,4961.0921,0,0,17.290887003082744,0.0,0.0,816.0,0.79148339,0.15
4109.907,0.0,4925.907,0,0,17.33239903290771,0.0,0.0,816.0,0.78864456,0.15
4074.722,0.0,4890.7219,0,0,17.373911062732674,0.0,0.0,816.0,0.78580575,0.15
4039.5369,0.0,4855.5369,0,0,17.41542309255764,0.0,0.0,816.0,0.78296696,0.15
4004.3519,0.0,4820.3519,0,0,17.456935122382603,0.0,0.0,816.0,0.78012819,0.15
3969.1668,0.0,4785.1668,0,0,17.498447152207568,0.0,0.0,816.0,0.77728944,0.15
3933.9818,0.0,4749.9817,0,0,17.539959182032533,0.0,0.0,816.0,0.77445071,0.15
3898.7967,0.0,4714.7967,0,0,17.5814712118575,0.0,0.0,816.0,0.771612,0.15
3863.6117,0.0,4679.6117,0,0,17.622983241682466,0.0,0.0,816.0,0.76877331,0.15
3828.4266,0.0,4644.4266,0,0,17.66449527150743,0.0,0.0,816.0,0.76593463,0.15
3652.5014,0.0,4468.5014,0,0,17.687908628511504,0.0,0.0,816.0,0.76309598,0.15
3476.5761,0.0,4292.5761,0,0,17.711321985515582,0.0,0.0,816.0,0.76025735,0.15
3300.6508,0.0,4116.6508,0,0,17.734735342519656,0.0,0.0,816.0,0.75741874,0.15
3124.7256,0.0,3940.7256,0,0,17.758148699523733,0.0,0.0,816.0,0.75458014,0.15
2948.8004,0.0,3764.8003,0,0,17.781562056527807,0.0,0.0,816.0,0.75174157,0.15
2772.8751,0.0,3588.8751,0,0,17.804975413531885,0.0,0.0,816.0,0.74890302,0.15
2596.9499,0.0,3412.9499,0,0,17.82838877053596,0.0,0.0,816.0,0.74606448,0.15
2421.0246,0.0,3237.0246,0,0,17.851802127540033,0.0,0.0,816.0,0.74322597,0.15
2245.0993,0.0,3061.0993,0,0,17.87521548454411,0.0,0.0,816.0,0.74038747,0.15
2069.1741,0.0,2885.1741,0,0,17.898628841548184,0.0,0.0,816.0,0.737549,0.15
1893.2489,0.0,2709.2488,0,0,17.922042198552262,0.0,0.0,816.0,0.73471054,0.15
1717.3236,0.0,2533.3236,0,0,17.945455555556336,0.0,0.0,816.0,0.73187211,0.15
1611.7685,0.0,2427.7685,0,0,17.948861807655422,0.0,0.0,816.0,0.72903369,0.15
1506.2133,0.0,2322.2133,0,0,17.952268059754505,0.0,0.0,816.0,0.7261953,0.15
1400.6581,0.0,2216.6582,0,0,17.955674311853592,0.0,0.0,816.0,0.72335692,0.15
1295.103,0.0,2111.103,0,0,17.959080563952675,0.0,0.0,816.0,0.72051856,0.15
1189.5479,0.0,2005.5478,0,0,17.96248681605176,0.0,0.0,816.0,0.71768023,0.15
1083.9927,0.0,1899.9927,0,0,17.965893068150848,0.0,0.0,816.0,0.71484191,0.15
978.43755,0.0,1794.4376,0,0,17.96929932024993,0.0,0.0,816.0,0.71200361,0.15
872.8824,0.0,1688.8824,0,0,17.972705572349017,0.0,0.0,816.0,0.70916533,0.15
767.32725,0.0,1583.3273,0,0,17.9761118244481,0.0,0.0,816.0,0.70632708,0.15
661.7721,0.0,1477.7721,0,0,17.979518076547187,0.0,0.0,816.0,0.70348884,0.15
556.21695,0.0,1372.2169,0,0,17.98292432864627,0.0,0.0,816.0,0.70065062,0.15
450.6618,0.0,1266.6618,0,0,17.986330580745356,0.0,0.0,816.0,0.69781242,0.15
345.10665,0.0,1161.1066,0,0,17.969452082971625,0.0,0.0,816.0,0.69497424,0.15
239.5515,0.0,1055.5515,0,0,17.952573585197893,0.0,0.0,816.0,0.69213608,0.15
133.99635,0.0,949.99635,0,0,17.93569508742416,0.0,0.0,816.0,0.68929794,0.15
28.4412,0.0,844.4412,0,0,17.91881658965043,0.0,0.0,816.0,0.68645982,0.15
0.0,0.0,738.88605,0,0,17.901938091876698,0.0,0.0,738.88605,0.68362172,0.15
0.0,0.0,633.3309,0,0,17.88505959410297,0.0,0.0,816.0,0.6810514,0.15
0.0,0.0,527.77575,0,0,17.868181096329238,0.0,0.0,816.0,0.67821333,0.15
0.0,0.0,422.2206,0,0,17.851302598555506,0.0,0.0,422.2206,0.67537529,0.15
0.0,0.0,316.66545,0,0,17.834424100781774,0.0,0.0,316.66545,0.67390456,0.15
0.0,0.0,211.1103,0,0,17.817545603008043,0.0,0.0,816.0,0.67280034,0.15
0.0,0.0,105.55515,0,0,17.80066710523431,0.0,0.0,144.0,0.66996234,0.15
0.0,-2.4839709e-25,0.0,0,0,17.78378860746058,0.0,0.0,336.0,0.66945769,0.15
0.0,0.0,598.14585,0,0,17.748001132907774,0.0,0.0,816.0,0.66828637,0.15
380.2917,0.0,1196.2917,0,0,17.712213658354973,0.0,0.0,816.0,0.6654484,0.15
978.43755,0.0,1794.4376,0,0,17.67642618380217,0.0,0.0,816.0,0.66261044,0.15
1576.5834,0.0,2392.5834,0,0,17.640638709249366,0.0,0.0,816.0,0.65977251,0.15
2174.7293,0.0,2990.7293,0,0,17.60485123469656,0.0,0.0,816.0,0.65693459,0.15
2772.8751,0.0,3588.8751,0,0,17.56906376014376,0.0,0.0,816.0,0.6540967,0.15
3371.021,0.0,4187.021,0,0,17.533276285590958,0.0,0.0,816.0,0.65125882,0.15
3969.1668,0.0,4785.1668,0,0,17.497488811038153,0.0,0.0,816.0,0.64842096,0.15
4567.3127,0.0,5383.3127,0,0,17.461701336485348,0.0,0.0,816.0,0.64558313,0.15
5165.4585,0.0,5981.4585,0,0,17.425913861932546,0.0,0.0,816.0,0.64274531,0.15
5763.6044,0.0,6579.6044,0,0,17.390126387379745,0.0,0.0,816.0,0.63990751,0.15
6361.7502,0.0,7177.7502,0,0,17.35433891282694,0.0,0.0,816.0,0.63706974,0.15
6115.4548,0.0,6931.4549,0,0,17.302559512844052,0.0,0.0,816.0,0.63423198,0.15
5869.1595,0.0,6685.1595,0,0,17.250780112861165,0.0,0.0,816.0,0.63139424,0.15
5622.8641,0.0,6438.8642,0,0,17.19900071287828,0.0,0.0,816.0,0.62855652,0.15
5376.5688,0.0,6192.5688,0,0,17.147221312895393,0.0,0.0,816.0,0.62571883,0.15
5130.2735,0.0,5946.2735,0,0,17.095441912912506,0.0,0.0,816.0,0.62288115,0.15
4883.9781,0.0,5699.9781,0,0,17.04366251292962,0.0,0.0,816.0,0.62004349,0.15
4637.6828,0.0,5453.6827,0,0,16.991883112946734,0.0,0.0,816.0,0.61720585,0.15
4391.3874,0.0,5207.3874,0,0,16.940103712963847,0.0,0.0,816.0,0.61436823,0.15
4128.9358,0.0,4961.0921,0,0,16.88832431298096,16.156271,0.0,816.0,0.61153063,0.15
3638.3379,0.0,4714.7967,0,0,16.83654491299807,260.45878,0.0,816.0,0.60869305,0.15
3159.9611,0.0,4468.5014,0,0,16.784765513015188,492.5402,0.0,816.0,0.60585549,0.15
1841.1052,0.0,4222.206,1,1,16.7329861130323,1565.1008,0.0,816.0,0.60301795,0.22
0.0,0.0,5418.4977,1,1,16.669435347189363,7813.4302,0.0,0.0,0.60018043,0.22
0.0,0.0,6614.7894,1,1,16.605884581346427,6826.2182,0.0,0.0,0.60017626,0.22
0.0,3573.3322,7811.0811,1,1,16.54233381550349,11384.413,0.0,0.0,0.60017209,0.22
0.0,0.0,9007.3728,1,1,16.478783049660557,9225.9695,0.0,336.0,0.60016792,0.22
0.0,0.0,10203.664,1,1,16.41523228381762,10336.083,0.0,0.0,0.59899709,0.22
425.56431,0.0,11399.956,1,1,16.351681517974683,10158.392,0.0,816.0,0.59899293,0.22
3851.7428,0.0,12596.248,1,1,16.288130752131746,7928.5051,0.0,816.0,0.59615544,0.22
900.67817,0.0,13792.54,1,1,16.22457998628881,12075.861,0.0,816.0,0.59331796,0.22
0.0,21276.457,14988.831,1,1,16.161029220445872,45177.274,0.0,0.0,0.59048051,0.22
0.0,7521.1102,16185.123,1,1,16.097478454602935,44939.131,0.0,0.0,0.59047641,0.22
0.0,27051.454,17381.415,1,1,16.03392768876,44432.868,0.0,0.0,0.59047231,0.22
0.0,54289.134,18577.706,1,1,15.970376922917064,72866.84,0.0,0.0,0.59046821,0.22
0.0,55819.184,19422.148,1,1,15.900234839524773,75591.332,350.0,0.0,0.59046411,0.22
0.0,51562.746,20266.589,1,1,15.830092756132482,71829.335,0.0,0.0,0.59158001,0.22
0.0,54929.385,21111.03,1,1,15.759950672740189,76740.415,700.0,0.0,0.5915759,0.22
0.0,0.0,21955.471,1,1,15.689808589347898,26124.149,700.0,0.0,0.59381179,0.22
0.0,21189.418,22799.912,1,1,15.619666505955607,44689.33,700.0,0.0,0.59604767,0.22
0.0,65853.653,23644.354,1,1,15.549524422563316,90198.007,700.0,0.0,0.59828353,0.22
0.0,34096.092,24488.795,1,1,15.479382339171025,100872.82,700.0,0.0,0.60051937,0.22
0.0,23843.501,25333.236,1,1,15.409240255778734,50026.737,850.0,0.0,0.6027552,0.22
0.0,24367.967,26177.677,1,1,15.339098172386443,51395.644,850.0,0.0,0.60547102,0.22
0.0,0.0,27022.118,1,1,15.26895608899415,29304.943,850.0,0.0,0.60818681,0.22
0.0,8712.4789,27866.56,1,1,15.198814005601859,64326.99,850.0,0.0,0.61090259,0.22
0.0,0.0,28711.001,1,1,15.128671922209568,32497.395,850.0,0.0,0.61361835,0.22
0.0,9968.05,29273.962,1,1,15.057655830506162,39242.012,0.0,0.0,0.61633409,0.22
0.0,19073.361,29836.922,1,1,14.986639738802756,49760.283,850.0,0.0,0.61632981,0.22
0.0,15979.087,30399.883,1,1,14.915623647099352,47228.97,850.0,0.0,0.61904553,0.22
0.0,22125.771,30962.844,1,1,14.844607555395946,53938.615,850.0,0.0,0.62176123,0.22
0.0,12551.669,31525.805,1,1,14.77359146369254,44927.474,850.0,0.0,0.62447691,0.22
0.0,10794.661,32088.766,1,1,14.702575371989134,43733.427,850.0,0.0,0.62719257,0.22
0.0,26010.773,32651.726,1,1,14.631559280285728,59512.499,850.0,0.0,0.62990822,0.22
0.0,16700.374,33214.687,1,1,14.560543188582322,77663.012,850.0,0.0,0.63262384,0.22
0.0,0.0,33777.648,1,1,14.489527096878916,64673.38,700.0,0.0,0.63533945,0.22
0.0,22469.144,34340.609,1,1,14.418511005175512,65977.339,850.0,0.0,0.63757504,0.22
0.0,9049.1584,34903.57,1,1,14.347494913472106,66035.626,850.0,0.0,0.64029061,0.22
0.0,14034.947,35466.53,0,0,14.2764788217687,50351.478,850.0,0.0,0.64300616,0.15
0.0,58321.294,35783.196,0,0,14.210377271748275,94604.49,500.0,0.0,0.6457217,0.15
0.0,12186.075,36099.861,0,0,14.144275721727851,70368.834,850.0,0.0,0.64731721,0.15
0.0,20206.633,36416.527,0,0,14.078174171707426,84221.111,700.0,0.0,0.65003272,0.15
0.0,48891.12,36733.192,0,0,14.012072621687002,86474.312,850.0,0.0,0.6522682,0.15
0.0,75901.516,37049.858,0,0,13.945971071666577,155389.31,850.0,0.0,0.65498367,0.15
0.0,68345.089,37366.523,0,0,13.879869521646153,106561.61,850.0,0.0,0.65769913,0.15
0.0,17663.096,37683.189,0,0,13.813767971625728,82394.236,150.0,0.0,0.66041456,0.15
0.0,20534.972,37999.854,0,0,13.747666421605302,58684.826,150.0,0.0,0.66088997,0.15
0.0,0.0,38316.519,0,0,13.681564871584879,62087.111,150.0,0.0,0.66136538,0.15
0.0,18302.556,38633.185,0,0,13.615463321564453,57089.433,153.6926,0.0,0.66184079,0.15
0.0,4188.6521,38949.85,0,0,13.54936177154403,43638.502,500.0,0.0,0.66232801,0.15
0.0,0.0,39266.516,0,0,13.483260221523604,39963.103,350.0,0.0,0.66392341,0.15
0.0,0.0,39512.811,0,0,13.427461176937914,42164.679,500.0,0.0,0.6650388,0.15
1256.5201,0.0,39759.106,0,0,13.371662132352224,37686.586,0.0,816.0,0.66663418,0.15
395.36602,0.0,40005.402,0,0,13.315863087766534,38794.036,0.0,816.0,0.66379622,0.15
4373.6826,0.0,40251.697,0,0,13.260064043180842,35062.015,0.0,816.0,0.66095828,0.15
0.0,14784.43,40497.993,0,0,13.204264998595152,55432.422,150.0,0.0,0.65812035,0.15
0.0,15419.098,40744.288,0,0,13.148465954009461,56313.386,150.0,0.0,0.65859578,0.15
0.0,11732.091,40990.583,0,0,13.092666909423771,74455.572,500.0,0.0,0.65907121,0.15
0.0,16441.685,41236.879,0,0,13.036867864838081,58178.564,500.0,0.0,0.66066663,0.15
0.0,14143.415,41483.174,0,0,12.98106882025239,56476.589,850.0,0.0,0.66226204,0.15
0.0,9119.8247,41729.469,0,0,12.925269775666699,50999.294,150.0,0.0,0.66497744,0.15
0.0,24776.73,41975.765,0,0,12.869470731081009,75070.081,0.0,0.0,0.66545283,0.15
0.0,1069.9537,42222.06,0,0,12.813671686495319,71039.965,850.0,0.0,0.66544821,0.15
0.0,82507.082,41588.729,0,0,12.772723349751162,166533.74,850.0,0.0,0.66816358,0.15
0.0,68130.866,40955.398,0,0,12.731775013007008,109086.26,0.0,0.0,0.67087894,0.15
0.0,3149.3782,40322.067,0,0,12.690826676262851,65554.343,850.0,0.0,0.67087429,0.15
0.0,8330.7457,39688.736,0,0,12.649878339518695,70102.38,850.0,0.0,0.67358963,0.15
0.0,26016.977,39055.405,0,0,12.60893000277454,65922.383,850.0,0.0,0.67630495,0.15
0.0,1614.6032,38422.075,0,0,12.567981666030384,67284.629,350.0,0.0,0.67902025,0.15
0.0,26586.916,37788.744,0,0,12.527033329286228,73193.246,500.0,0.0,0.68013554,0.15
0.0,37082.987,37155.413,0,0,12.486084992542073,75088.4,850.0,0.0,0.68173081,0.15
0.0,9205.8958,36522.082,0,0,12.445136655797917,67810.876,850.0,0.0,0.68444608,0.15
0.0,12877.076,35888.751,0,0,12.40418831905376,67649.338,0.0,0.0,0.68716133,0.15
0.0,48938.926,35255.42,0,0,12.363239982309606,84344.346,150.0,0.0,0.68715655,0.15
0.0,89756.156,34622.089,0,0,12.32229164556545,127146.85,350.0,144.0,0.68763178,0.15
0.0,60825.274,34199.869,0,0,12.299531731950301,95875.142,850.0,0.0,0.68824701,0.15
0.0,0.0,33777.648,0,0,12.27677181833515,76955.243,500.0,0.0,0.69096223,0.15
0.0,34454.77,33355.427,0,0,12.254011904720002,68660.198,850.0,0.0,0.69255743,0.15
0.0,13764.422,32933.207,0,0,12.231251991104852,74445.58,850.0,0.0,0.69527262,0.15
0.0,0.0,32510.986,0,0,12.208492077489703,71817.677,850.0,0.0,0.69798779,0.15
0.0,18097.32,32088.766,0,0,12.185732163874555,72268.984,850.0,0.0,0.70070294,0.15
0.0,0.0,31666.545,0,0,12.162972250259404,55394.119,850.0,0.0,0.70341808,0.15
0.0,20290.53,31244.324,0,0,12.140212336644256,52384.855,850.0,0.0,0.70613319,0.15
0.0,0.0,30822.104,0,0,12.117452423029105,57589.034,850.0,0.0,0.70884829,0.15
0.0,0.0,30399.883,0,0,12.094692509413957,50433.079,850.0,0.0,0.71156337,0.15
0.0,0.0,29977.663,0,0,12.071932595798806,48268.141,850.0,0.0,0.71427843,0.15
0.0,0.0,29555.442,0,0,12.049172682183658,52904.44,350.0,144.0,0.71699347,0.15
0.0,17810.686,29344.332,0,0,12.046456361347074,48005.017,850.0,0.0,0.71760849,0.15
0.0,0.0,29133.221,0,0,12.043740040510492,45438.732,850.0,0.0,0.7203235,0.15
0.0,0.0,28922.111,0,0,12.041023719673909,44454.518,850.0,0.0,0.7230385,0.15
