Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
14.4616,0.0,14.4616,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15
14.361172,0.0,14.361172,0,0,17.20786294343281,0.0,0.0,0.0,0.79779693,0.15
14.260744,0.0,14.260744,0,0,17.249374973257776,0.0,0.0,0.0,0.79545805,0.15
14.160317,0.0,14.160317,0,0,17.290887003082744,0.0,0.0,0.0,0.7931192,0.15
14.059889,0.0,14.059889,0,0,17.33239903290771,0.0,0.0,0.0,0.79078036,0.15
13.959461,0.0,13.959461,0,0,17.373911062732674,0.0,0.0,0.0,0.78844153,0.15
13.859033,0.0,13.859033,0,0,17.41542309255764,0.0,0.0,0.0,0.78610272,0.15
13.758606,0.0,13.758606,0,0,17.456935122382603,0.0,0.0,0.0,0.78376393,0.15
13.658178,0.0,13.658178,0,0,17.498447152207568,0.0,0.0,0.0,0.78142515,0.15
13.55775,0.0,13.55775,0,0,17.539959182032533,0.0,0.0,0.0,0.77908639,0.15
13.457322,0.0,13.457322,0,0,17.5814712118575,0.0,0.0,0.0,0.77674765,0.15
13.356894,0.0,13.356894,0,0,17.622983241682466,0.0,0.0,0.0,0.77440892,0.15
13.256467,0.0,13.256467,0,0,17.66449527150743,0.0,0.0,0.0,0.77207021,0.15
12.754328,0.0,12.754328,0,0,17.687908628511504,0.0,0.0,0.0,0.76973152,0.15
12.252189,0.0,12.252189,0,0,17.711321985515582,0.0,0.0,0.0,0.76739284,0.15
11.75005,0.0,11.75005,0,0,17.734735342519656,0.0,0.0,0.0,0.76505418,0.15
11.247911,0.0,11.247911,0,0,17.758148699523733,0.0,0.0,0.0,0.76271553,0.15
10.745772,0.0,10.745772,0,0,17.781562056527807,0.0,0.0,0.0,0.7603769,0.15
10.243633,0.0,10.243633,0,0,17.804975413531885,0.0,0.0,0.0,0.75803829,0.15
9.7414944,0.0,9.7414944,0,0,17.82838877053596,0.0,0.0,0.0,0.75569969,0.15
9.2393556,0.0,9.2393556,0,0,17.851802127540033,0.0,0.0,0.0,0.75336111,0.15
8.7372167,0.0,8.7372167,0,0,17.87521548454411,0.0,0.0,0.0,0.75102254,0.15
8.2350778,0.0,8.2350778,0,0,17.898628841548184,0.0,0.0,0.0,0.74868399,0.15
7.7329389,0.0,7.7329389,0,0,17.922042198552262,0.0,0.0,0.0,0.74634546,0.15
7.2308,0.0,7.2308,0,0,17.945455555556336,0.0,0.0,0.0,0.74400694,0.15
6.9295167,0.0,6.9295167,0,0,17.948861807655422,0.0,0.0,0.0,0.74283511,0.15
6.6282333,0.0,6.6282333,0,0,17.952268059754505,0.0,0.0,0.0,0.74166329,0.15
