Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,99207.41600000006,228.6768,0.0,99436.09280000006
2025-01-01 00:05:00,98321.63550000006,227.08877,0.0,98548.72427000006
2025-01-01 00:10:00,97435.85500000005,225.50073,0.0,97661.35573000005
2025-01-01 00:15:00,96550.07450000006,223.9127,0.0,96773.98720000006
2025-01-01 00:20:00,95664.29400000005,222.32467,0.0,95886.61867000005
2025-01-01 00:25:00,94778.51350000006,220.73663,0.0,94999.25013000006
2025-01-01 00:30:00,93892.73300000005,219.1486,0.0,94111.88160000005
2025-01-01 00:35:00,93006.95250000006,217.56057,0.0,93224.51307000006
2025-01-01 00:40:00,92121.17200000005,215.97253,0.0,92337.14453000005
2025-01-01 00:45:00,91235.39150000006,214.3845,0.0,91449.77600000006
2025-01-01 00:50:00,90349.61100000005,212.79647,0.0,90562.40747000005
2025-01-01 00:55:00,89463.83050000005,211.20843,0.0,89675.03893000005
2025-01-01 01:00:00,88578.05000000005,209.6204,0.0,88787.67040000005
2025-01-01 01:05:00,88430.41991666671,201.68023,0.0,88632.10014666671
2025-01-01 01:10:00,88282.78983333339,193.74007,0.0,88476.52990333339
2025-01-01 01:15:00,88135.15975000005,185.7999,0.0,88320.95965000005
2025-01-01 01:20:00,87987.52966666671,177.85973,0.0,88165.38939666671
2025-01-01 01:25:00,87839.89958333338,169.91957,0.0,88009.81915333337
2025-01-01 01:30:00,87692.26950000004,161.9794,0.0,87854.24890000004
2025-01-01 01:35:00,87544.6394166667,154.03923,0.0,87698.6786466667
2025-01-01 01:40:00,87397.00933333338,146.09907,0.0,87543.10840333338
2025-01-01 01:45:00,87249.37925000004,138.1589,0.0,87387.53815000004
2025-01-01 01:50:00,87101.7491666667,130.21873,0.0,87231.9678966667
2025-01-01 01:55:00,86954.11908333338,122.27857,0.0,87076.39765333338
2025-01-01 02:00:00,86806.48900000005,114.3384,0.0,86920.82740000004
2025-01-01 02:05:00,86658.85891666671,109.5743,0.0,86768.4332166667
2025-01-01 02:10:00,86511.22883333339,104.8102,0.0,86616.03903333339
2025-01-01 02:15:00,86363.59875000005,100.0461,0.0,86463.64485000006
2025-01-01 02:20:00,86215.96866666671,95.282,0.0,86311.25066666672
2025-01-01 02:25:00,86068.33858333337,90.5179,0.0,86158.85648333338
2025-01-01 02:30:00,85920.70850000004,85.7538,0.0,86006.46230000004
2025-01-01 02:35:00,85773.0784166667,80.9897,0.0,85854.0681166667
2025-01-01 02:40:00,85625.44833333338,76.2256,0.0,85701.67393333338
2025-01-01 02:45:00,85477.81825000004,71.4615,0.0,85549.27975000005
2025-01-01 02:50:00,85330.1881666667,66.6974,0.0,85396.88556666671
2025-01-01 02:55:00,85182.55808333338,61.9333,0.0,85244.49138333338
2025-01-01 03:00:00,85034.92800000004,57.1692,0.0,85092.09720000005
2025-01-01 03:05:00,85773.0784166667,52.4051,0.0,85825.4835166667
2025-01-01 03:10:00,86511.22883333339,47.641,0.0,86558.86983333339
2025-01-01 03:15:00,87249.37925000004,42.8769,0.0,87292.25615000004
2025-01-01 03:20:00,87987.52966666671,38.1128,0.0,88025.64246666672
2025-01-01 03:25:00,88725.68008333338,33.3487,0.0,88759.02878333339
2025-01-01 03:30:00,89463.83050000005,28.5846,0.0,89492.41510000006
2025-01-01 03:35:00,90201.98091666671,23.8205,0.0,90225.80141666671
2025-01-01 03:40:00,90940.13133333338,19.0564,0.0,90959.18773333338
2025-01-01 03:45:00,91678.28175000007,14.2923,0.0,91692.57405000007
2025-01-01 03:50:00,92416.43216666672,9.5282,0.0,92425.96036666672
2025-01-01 03:55:00,93154.5825833334,4.7641,0.0,93159.3466833334
2025-01-01 04:00:00,93892.73300000005,0.0,0.0,93892.73300000005
2025-01-01 04:05:00,95959.55416666673,26.996567,0.0,95986.55073366672
2025-01-01 04:10:00,98026.37533333339,53.993133,0.0,98080.36846633338
2025-01-01 04:15:00,100093.19650000006,80.9897,0.0,100174.18620000007
2025-01-01 04:20:00,102160.01766666672,107.98627,0.0,102268.00393666672
2025-01-01 04:25:00,104226.8388333334,134.98283,0.0,104361.8216633334
2025-01-01 04:30:00,106293.66000000008,161.9794,0.0,106455.63940000007
2025-01-01 04:35:00,108360.48116666672,188.97597,0.0,108549.45713666672
2025-01-01 04:40:00,110427.3023333334,215.97253,0.0,110643.2748633334
2025-01-01 04:45:00,112494.12350000006,242.9691,0.0,112737.09260000006
2025-01-01 04:50:00,114560.94466666674,269.96567,0.0,114830.91033666674
2025-01-01 04:55:00,116627.7658333334,296.96223,0.0,116924.7280633334
2025-01-01 05:00:00,118694.58700000007,323.9588,0.0,119018.54580000007
2025-01-01 05:05:00,119285.10733333339,312.84257,0.0,119597.94990333339
2025-01-01 05:10:00,119875.62766666674,301.72633,0.0,120177.35399666674
2025-01-01 05:15:00,120466.14800000007,290.6101,0.0,120756.75810000008
2025-01-01 05:20:00,121056.6683333334,279.49387,0.0,121336.1622033334
2025-01-01 05:25:00,121647.18866666673,268.37763,0.0,121915.56629666673
2025-01-01 05:30:00,122237.70900000006,257.2614,0.0,122494.97040000006
2025-01-01 05:35:00,122828.22933333341,246.14517,0.0,123074.37450333341
2025-01-01 05:40:00,123418.74966666673,235.02893,0.0,123653.77859666673
2025-01-01 05:45:00,124009.27000000006,223.9127,0.0,124233.18270000006
2025-01-01 05:50:00,124599.79033333341,212.79647,0.0,124812.58680333341
2025-01-01 05:55:00,125190.31066666673,201.68023,0.0,125391.99089666673
2025-01-01 06:00:00,125780.83100000006,190.564,0.0,125971.39500000006
2025-01-01 06:05:00,125780.83100000006,244.55713,0.0,126025.38813000006
2025-01-01 06:10:00,125780.83100000006,298.55027,0.0,126079.38127000007
2025-01-01 06:15:00,125780.83100000006,352.5434,0.0,126133.37440000006
2025-01-01 06:20:00,125780.83100000006,406.53653,0.0,126187.36753000006
2025-01-01 06:25:00,125780.83100000006,460.52967,0.0,126241.36067000007
2025-01-01 06:30:00,125780.83100000006,514.5228,0.0,126295.35380000007
2025-01-01 06:35:00,125780.83100000006,568.51593,0.0,126349.34693000006
2025-01-01 06:40:00,125780.83100000006,622.50907,0.0,126403.34007000006
2025-01-01 06:45:00,125780.83100000006,676.5022,0.0,126457.33320000007
2025-01-01 06:50:00,125780.83100000006,730.49533,0.0,126511.32633000007
2025-01-01 06:55:00,125780.83100000006,784.48847,0.0,126565.31947000006
2025-01-01 07:00:00,125780.83100000006,838.4816,0.0,126619.31260000006
2025-01-01 07:05:00,126518.98141666672,876.5944,0.0,127395.57581666672
2025-01-01 07:10:00,127257.13183333339,914.7072,0.0,128171.8390333334
2025-01-01 07:15:00,127995.28225000005,952.82,0.0,128948.10225000005
2025-01-01 07:20:00,128733.43266666673,990.9328,0.0,129724.36546666673
2025-01-01 07:25:00,129471.5830833334,1029.0456,0.0,130500.6286833334
2025-01-01 07:30:00,130209.73350000006,1067.1584,0.0,131276.89190000005
2025-01-01 07:35:00,130947.88391666673,1105.2712,0.0,132053.15511666672
2025-01-01 07:40:00,131686.0343333334,1143.384,0.0,132829.4183333334
2025-01-01 07:45:00,132424.18475000007,1181.4968,0.0,133605.68155000007
2025-01-01 07:50:00,133162.33516666674,1219.6096,0.0,134381.94476666674
2025-01-01 07:55:00,133900.48558333341,1257.7224,0.0,135158.2079833334
2025-01-01 08:00:00,134638.6360000001,1295.8352,0.0,135934.4712000001
2025-01-01 08:05:00,135229.1563333334,1321.2437,0.0,136550.4000333334
2025-01-01 08:10:00,135819.67666666675,1346.6523,0.0,137166.32896666674
2025-01-01 08:15:00,136410.19700000007,1372.0608,0.0,137782.25780000008
