Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,507069.1774229339,0.6643202392899813,450728.1577092746
2025-01-01 00:05:00,502552.9412066578,0.6584034388661524,446713.7255170292
2025-01-01 00:10:00,498036.7049903816,0.6524866384423232,442699.2933247837
2025-01-01 00:15:00,493520.4687741053,0.646569838018494,438684.86113253806
2025-01-01 00:20:00,489004.2325578292,0.6406530375946651,434670.4289402926
2025-01-01 00:25:00,484487.9963415529,0.6347362371708358,430655.99674804707
2025-01-01 00:30:00,479971.7601252768,0.6288194367470069,426641.5645558016
2025-01-01 00:35:00,475455.52380900056,0.622902636192166,422627.13227466715
2025-01-01 00:40:00,470939.2875927243,0.6169858357683369,418612.70008242165
2025-01-01 00:45:00,466423.0513764481,0.6110690353445077,414598.2678901761
2025-01-01 00:50:00,461906.815160172,0.6051522349206788,410583.8356979307
2025-01-01 00:55:00,457390.57894389576,0.5992354344968497,406569.40350568516
2025-01-01 01:00:00,452874.3427276196,0.5933186340730205,402554.9713134396
2025-01-01 01:05:00,451932.72585824016,0.5920850052668589,401717.9785406579
2025-01-01 01:10:00,450991.1088888608,0.5908513763296857,400880.9856789874
2025-01-01 01:15:00,450049.49201948143,0.589617747523524,400043.99290620576
2025-01-01 01:20:00,449107.87505010207,0.5883841185863506,399207.00004453515
2025-01-01 01:25:00,448166.2581807228,0.5871504897801894,398370.0072717536
2025-01-01 01:30:00,447224.64121134335,0.5859168608430159,397533.014410083
2025-01-01 01:35:00,446283.02434196393,0.5846832320368542,396696.0216373013
2025-01-01 01:40:00,445341.40747258463,0.5834496032306927,395859.0288645197
2025-01-01 01:45:00,444399.79050320527,0.5822159742935193,395022.0360028491
2025-01-01 01:50:00,443458.17363382585,0.5809823454873577,394185.0432300674
2025-01-01 01:55:00,442516.55666444654,0.5797487165501845,393348.0503683969
2025-01-01 02:00:00,441574.9397950672,0.5785150877440229,392511.0575956153
2025-01-01 02:05:00,440711.4929256878,0.5773838708284228,391743.5492672781
2025-01-01 02:10:00,439848.0460563084,0.5762526539128224,390976.0409389408
2025-01-01 02:15:00,438984.59908692905,0.5751214368662106,390208.53252171475
2025-01-01 02:20:00,438121.1522175497,0.5739902199506104,389441.02419337747
2025-01-01 02:25:00,437257.7053481703,0.5728590030350103,388673.5158650403
2025-01-01 02:30:00,436394.2584787909,0.5717277861194101,387906.0075367031
2025-01-01 02:35:00,435530.8115094116,0.5705965690727982,387138.499119477
2025-01-01 02:40:00,434667.3646400322,0.569465352157198,386370.9907911397
2025-01-01 02:45:00,433803.9177706528,0.5683341352415978,385603.4824628025
2025-01-01 02:50:00,432940.4708012735,0.5672029181949859,384835.9740455764
2025-01-01 02:55:00,432077.02393189416,0.5660717012793859,384068.4657172393
2025-01-01 03:00:00,431213.5770625148,0.5649404843637856,383300.957388902
2025-01-01 03:05:00,434827.2814094116,0.5696748619267338,386513.1390305881
2025-01-01 03:10:00,438440.9857563084,0.574409239489682,389725.32067227416
2025-01-01 03:15:00,442054.69000320527,0.5791436169216185,392937.50222507137
2025-01-01 03:20:00,445668.39435010205,0.5838779944845667,396149.68386675743
2025-01-01 03:25:00,449282.0986669989,0.5886123720082114,399361.8654817768
2025-01-01 03:30:00,452895.8029938958,0.5933467495449573,402574.0471056851
2025-01-01 03:35:00,456509.5073207926,0.5980811270817031,405786.22872959345
2025-01-01 03:40:00,460123.2116376894,0.6028155046053477,408998.4103446128
2025-01-01 03:45:00,463736.9159645863,0.6075498821420938,412210.5919685212
